YEAR,PROJECT,SPECIES,DATE,WT,AGE,
2011-12,COPA,ADPE,1/25/2012,3600,88.1372549,
2011-12,COPA,ADPE,1/25/2012,2475,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3075,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3050,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3200,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3625,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3250,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3050,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3425,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3075,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3800,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3100,88.1372549,
2011-12,COPA,ADPE,1/25/2012,3350,88.1372549,
2011-12,COPA,ADPE,1/26/2012,3000,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3375,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3450,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3100,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3450,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3175,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3150,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3225,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2725,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3575,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3600,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2700,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3000,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3650,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2750,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3050,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3450,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3200,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3075,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3975,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3375,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2900,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3825,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3400,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3325,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3350,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3000,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3125,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2875,89.1372549,
2011-12,COPA,ADPE,1/26/2012,2850,89.1372549,
2011-12,COPA,ADPE,1/26/2012,3275,89.1372549,
2011-12,COPA,ADPE,1/27/2012,2850,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3200,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3200,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3750,90.1372549,
2011-12,COPA,ADPE,1/27/2012,2900,90.1372549,
2011-12,COPA,ADPE,1/27/2012,2800,90.1372549,
2011-12,COPA,ADPE,1/27/2012,4100,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3500,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3200,90.1372549,
2011-12,COPA,ADPE,1/27/2012,2850,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3100,90.1372549,
2011-12,COPA,ADPE,1/27/2012,3425,90.1372549,
2011-12,COPA,ADPE,1/28/2012,3200,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3225,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3175,91.1372549,
2011-12,COPA,ADPE,1/28/2012,2925,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3200,91.1372549,
2011-12,COPA,ADPE,1/28/2012,2500,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3050,91.1372549,
2011-12,COPA,ADPE,1/28/2012,2750,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3000,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3075,91.1372549,
2011-12,COPA,ADPE,1/28/2012,2825,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3125,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3300,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3450,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3575,91.1372549,
2011-12,COPA,ADPE,1/28/2012,3075,91.1372549,
2011-12,COPA,ADPE,1/29/2012,3375,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3500,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3150,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3550,92.1372549,
2011-12,COPA,ADPE,1/29/2012,2725,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3500,92.1372549,
2011-12,COPA,ADPE,1/29/2012,2925,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3625,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3350,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3750,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3700,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3950,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3000,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3375,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3450,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3300,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3450,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3450,92.1372549,
2011-12,COPA,ADPE,1/29/2012,3300,92.1372549,
2011-12,COPA,ADPE,1/30/2012,3525,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3350,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2825,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2950,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2750,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3250,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3000,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3350,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2900,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3200,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3250,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3325,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3150,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3400,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3525,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3150,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3100,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3575,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3800,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3825,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3500,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3325,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3200,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3350,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3100,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3325,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2750,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3400,93.1372549,
2011-12,COPA,ADPE,1/30/2012,1950,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3025,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3275,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3250,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3325,93.1372549,
2011-12,COPA,ADPE,1/30/2012,2700,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3400,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3100,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3075,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3175,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3125,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3300,93.1372549,
2011-12,COPA,ADPE,1/30/2012,3650,93.1372549,
2011-12,COPA,ADPE,1/31/2012,3150,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3000,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3500,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3325,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3200,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2800,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3500,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2700,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2775,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3425,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3300,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2925,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3225,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3050,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3125,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2800,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3300,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3075,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3100,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3325,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3325,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3100,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2800,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3100,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3150,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2800,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3875,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3600,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3350,94.1372549,
2011-12,COPA,ADPE,1/31/2012,3200,94.1372549,
2011-12,COPA,ADPE,1/31/2012,2875,94.1372549,
2012-13,COPA,ADPE,1/31/2013,2950,85.73529412,
2012-13,COPA,ADPE,1/31/2013,3200,85.73529412,
2012-13,COPA,ADPE,1/31/2013,3150,85.73529412,
2012-13,COPA,ADPE,2/1/2013,2725,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3450,86.73529412,
2012-13,COPA,ADPE,2/1/2013,2550,86.73529412,
2012-13,COPA,ADPE,2/1/2013,2150,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3150,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3300,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3500,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3200,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3125,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3850,86.73529412,
2012-13,COPA,ADPE,2/1/2013,2800,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3000,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3075,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3200,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3250,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3400,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3075,86.73529412,
2012-13,COPA,ADPE,2/1/2013,2850,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3400,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3050,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3175,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3025,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3175,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3125,86.73529412,
2012-13,COPA,ADPE,2/1/2013,3150,86.73529412,
2012-13,COPA,ADPE,2/2/2013,3400,87.73529412,
2012-13,COPA,ADPE,2/2/2013,3050,87.73529412,
2012-13,COPA,ADPE,2/2/2013,3150,87.73529412,
2012-13,COPA,ADPE,2/2/2013,2650,87.73529412,
2012-13,COPA,ADPE,2/3/2013,2750,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3200,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3175,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3050,88.73529412,
2012-13,COPA,ADPE,2/3/2013,1950,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2775,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3400,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3150,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3250,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2950,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3200,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2900,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3050,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3500,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3700,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2950,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2550,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2850,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3200,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3225,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3550,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3175,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3250,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3150,88.73529412,
2012-13,COPA,ADPE,2/3/2013,2800,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3100,88.73529412,
2012-13,COPA,ADPE,2/3/2013,3550,88.73529412,
2012-13,COPA,ADPE,2/4/2013,3100,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3225,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2950,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3300,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2650,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3375,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2450,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3375,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3275,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2900,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3375,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3375,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3075,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3150,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3325,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2850,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2975,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3400,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3200,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3050,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2650,89.73529412,
2012-13,COPA,ADPE,2/4/2013,2750,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3100,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3675,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3250,89.73529412,
2012-13,COPA,ADPE,2/4/2013,3325,89.73529412,
2012-13,COPA,ADPE,2/5/2013,3150,90.73529412,
2012-13,COPA,ADPE,2/5/2013,2750,90.73529412,
2012-13,COPA,ADPE,2/5/2013,2650,90.73529412,
2012-13,COPA,ADPE,2/5/2013,3100,90.73529412,
2012-13,COPA,ADPE,2/5/2013,3250,90.73529412,
2012-13,COPA,ADPE,2/5/2013,3400,90.73529412,
2012-13,COPA,ADPE,2/5/2013,3150,90.73529412,
2012-13,COPA,ADPE,2/5/2013,3000,90.73529412,
2012-13,COPA,ADPE,2/6/2013,3300,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2900,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3050,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2950,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2950,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3150,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2700,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2050,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2600,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3050,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3050,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2650,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3050,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2850,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3650,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2950,91.73529412,
2012-13,COPA,ADPE,2/6/2013,2650,91.73529412,
2012-13,COPA,ADPE,2/6/2013,3200,91.73529412,
2012-13,COPA,ADPE,2/7/2013,3650,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2825,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2775,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3000,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2975,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3125,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2925,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3075,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2225,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3025,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3300,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2600,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2600,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3150,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3575,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2800,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3150,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2450,92.73529412,
2012-13,COPA,ADPE,2/7/2013,2450,92.73529412,
2012-13,COPA,ADPE,2/7/2013,3300,92.73529412,
2012-13,COPA,ADPE,2/8/2013,2700,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3050,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2800,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2225,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2700,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3150,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2650,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3200,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2325,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3125,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2950,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2600,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3600,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2875,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3025,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2950,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3150,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2150,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3125,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3250,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3025,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3150,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3375,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3325,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3050,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3050,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2750,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3050,93.73529412,
2012-13,COPA,ADPE,2/8/2013,2950,93.73529412,
2012-13,COPA,ADPE,2/8/2013,3200,93.73529412,
2013-14,COPA,ADPE,NA,NA,NA,
2014-15,COPA,ADPE,1/22/2015,2800,82,
2014-15,COPA,ADPE,1/22/2015,2850,82,
2014-15,COPA,ADPE,1/22/2015,3100,82,
2014-15,COPA,ADPE,1/22/2015,2900,82,
2014-15,COPA,ADPE,1/22/2015,3400,82,
2014-15,COPA,ADPE,1/22/2015,3550,82,
2014-15,COPA,ADPE,1/22/2015,2400,82,
2014-15,COPA,ADPE,1/23/2015,3400,83,
2014-15,COPA,ADPE,1/23/2015,3500,83,
2014-15,COPA,ADPE,1/23/2015,3100,83,
2014-15,COPA,ADPE,1/23/2015,3100,83,
2014-15,COPA,ADPE,1/23/2015,3200,83,
2014-15,COPA,ADPE,1/23/2015,3350,83,
2014-15,COPA,ADPE,1/23/2015,3200,83,
2014-15,COPA,ADPE,1/23/2015,3300,83,
2014-15,COPA,ADPE,1/23/2015,3250,83,
2014-15,COPA,ADPE,1/23/2015,2400,83,
2014-15,COPA,ADPE,1/23/2015,3250,83,
2014-15,COPA,ADPE,1/23/2015,3150,83,
2014-15,COPA,ADPE,1/23/2015,3050,83,
2014-15,COPA,ADPE,1/23/2015,2900,83,
2014-15,COPA,ADPE,1/23/2015,3100,83,
2014-15,COPA,ADPE,1/23/2015,3450,83,
2014-15,COPA,ADPE,1/23/2015,3500,83,
2014-15,COPA,ADPE,1/23/2015,3150,83,
2014-15,COPA,ADPE,1/23/2015,3250,83,
2014-15,COPA,ADPE,1/23/2015,3300,83,
2014-15,COPA,ADPE,1/23/2015,3200,83,
2014-15,COPA,ADPE,1/23/2015,3050,83,
2014-15,COPA,ADPE,1/23/2015,3100,83,
2014-15,COPA,ADPE,1/23/2015,3500,83,
2014-15,COPA,ADPE,1/23/2015,3450,83,
2014-15,COPA,ADPE,1/23/2015,3300,83,
2014-15,COPA,ADPE,1/23/2015,2550,83,
2014-15,COPA,ADPE,1/23/2015,3200,83,
2014-15,COPA,ADPE,1/23/2015,3800,83,
2014-15,COPA,ADPE,1/23/2015,2950,83,
2014-15,COPA,ADPE,1/23/2015,3450,83,
2014-15,COPA,ADPE,1/23/2015,3200,83,
2014-15,COPA,ADPE,1/23/2015,2750,83,
2014-15,COPA,ADPE,1/23/2015,3150,83,
2014-15,COPA,ADPE,1/23/2015,3300,83,
2014-15,COPA,ADPE,1/23/2015,3500,83,
2014-15,COPA,ADPE,1/23/2015,3150,83,
2014-15,COPA,ADPE,1/23/2015,3400,83,
2014-15,COPA,ADPE,1/23/2015,2950,83,
2014-15,COPA,ADPE,1/24/2015,3000,84,
2014-15,COPA,ADPE,1/24/2015,3100,84,
2014-15,COPA,ADPE,1/24/2015,3300,84,
2014-15,COPA,ADPE,1/24/2015,2850,84,
2014-15,COPA,ADPE,1/24/2015,3050,84,
2014-15,COPA,ADPE,1/24/2015,3450,84,
2014-15,COPA,ADPE,1/24/2015,3400,84,
2014-15,COPA,ADPE,1/24/2015,3100,84,
2014-15,COPA,ADPE,1/24/2015,3200,84,
2014-15,COPA,ADPE,1/24/2015,3550,84,
2014-15,COPA,ADPE,1/24/2015,2800,84,
2014-15,COPA,ADPE,1/24/2015,3500,84,
2014-15,COPA,ADPE,1/24/2015,2750,84,
2014-15,COPA,ADPE,1/24/2015,3150,84,
2014-15,COPA,ADPE,1/24/2015,3100,84,
2014-15,COPA,ADPE,1/24/2015,3350,84,
2014-15,COPA,ADPE,1/24/2015,3600,84,
2014-15,COPA,ADPE,1/24/2015,3050,84,
2014-15,COPA,ADPE,1/24/2015,3350,84,
2014-15,COPA,ADPE,1/24/2015,3300,84,
2014-15,COPA,ADPE,1/24/2015,3150,84,
2014-15,COPA,ADPE,1/24/2015,3500,84,
2014-15,COPA,ADPE,1/24/2015,3650,84,
2014-15,COPA,ADPE,1/24/2015,3400,84,
2014-15,COPA,ADPE,1/25/2015,3000,85,
2014-15,COPA,ADPE,1/25/2015,2850,85,
2014-15,COPA,ADPE,1/25/2015,2650,85,
2014-15,COPA,ADPE,1/25/2015,3200,85,
2014-15,COPA,ADPE,1/25/2015,3400,85,
2014-15,COPA,ADPE,1/25/2015,2950,85,
2014-15,COPA,ADPE,1/25/2015,3250,85,
2014-15,COPA,ADPE,1/25/2015,2800,85,
2014-15,COPA,ADPE,1/25/2015,2900,85,
2014-15,COPA,ADPE,1/25/2015,3150,85,
2014-15,COPA,ADPE,1/25/2015,3200,85,
2014-15,COPA,ADPE,1/25/2015,2300,85,
2014-15,COPA,ADPE,1/25/2015,3350,85,
2014-15,COPA,ADPE,1/25/2015,2850,85,
2014-15,COPA,ADPE,1/25/2015,3350,85,
2014-15,COPA,ADPE,1/25/2015,3000,85,
2014-15,COPA,ADPE,1/25/2015,3200,85,
2014-15,COPA,ADPE,1/25/2015,2950,85,
2014-15,COPA,ADPE,1/25/2015,3050,85,
2014-15,COPA,ADPE,1/25/2015,2900,85,
2014-15,COPA,ADPE,1/25/2015,3350,85,
2014-15,COPA,ADPE,1/25/2015,3350,85,
2014-15,COPA,ADPE,1/26/2015,3150,86,
2014-15,COPA,ADPE,1/26/2015,2900,86,
2014-15,COPA,ADPE,1/26/2015,3050,86,
2014-15,COPA,ADPE,1/26/2015,2750,86,
2014-15,COPA,ADPE,1/26/2015,2950,86,
2014-15,COPA,ADPE,1/26/2015,3300,86,
2014-15,COPA,ADPE,1/26/2015,2950,86,
2014-15,COPA,ADPE,1/26/2015,3050,86,
2014-15,COPA,ADPE,1/26/2015,2700,86,
2014-15,COPA,ADPE,1/26/2015,2700,86,
2014-15,COPA,ADPE,1/26/2015,2800,86,
2014-15,COPA,ADPE,1/26/2015,2900,86,
2014-15,COPA,ADPE,1/26/2015,2650,86,
2014-15,COPA,ADPE,1/26/2015,2650,86,
2014-15,COPA,ADPE,1/26/2015,3300,86,
2014-15,COPA,ADPE,1/26/2015,3200,86,
2014-15,COPA,ADPE,1/26/2015,3150,86,
2014-15,COPA,ADPE,1/26/2015,2700,86,
2014-15,COPA,ADPE,1/26/2015,3500,86,
2014-15,COPA,ADPE,1/26/2015,3000,86,
2014-15,COPA,ADPE,1/26/2015,3050,86,
2014-15,COPA,ADPE,1/26/2015,3500,86,
2014-15,COPA,ADPE,1/26/2015,3150,86,
2014-15,COPA,ADPE,1/26/2015,3000,86,
2014-15,COPA,ADPE,1/26/2015,2850,86,
2014-15,COPA,ADPE,1/27/2015,2900,87,
2014-15,COPA,ADPE,1/27/2015,2800,87,
2014-15,COPA,ADPE,1/27/2015,3000,87,
2014-15,COPA,ADPE,1/27/2015,3350,87,
2014-15,COPA,ADPE,1/27/2015,2650,87,
2014-15,COPA,ADPE,1/27/2015,3100,87,
2014-15,COPA,ADPE,1/27/2015,3050,87,
2014-15,COPA,ADPE,1/27/2015,2600,87,
2014-15,COPA,ADPE,1/27/2015,2650,87,
2014-15,COPA,ADPE,1/27/2015,3100,87,
2014-15,COPA,ADPE,1/27/2015,2650,87,
2014-15,COPA,ADPE,1/27/2015,3450,87,
2014-15,COPA,ADPE,1/27/2015,3600,87,
2014-15,COPA,ADPE,1/27/2015,2800,87,
2014-15,COPA,ADPE,1/27/2015,3300,87,
2014-15,COPA,ADPE,1/27/2015,3250,87,
2014-15,COPA,ADPE,1/27/2015,3500,87,
2014-15,COPA,ADPE,1/27/2015,3050,87,
2014-15,COPA,ADPE,1/27/2015,3100,87,
2014-15,COPA,ADPE,1/27/2015,2900,87,
2014-15,COPA,ADPE,1/27/2015,3550,87,
