YEAR,PROJECT,SPECIES,DATE,E1_WT,E1_VOL,E2_WT,E2_VOL
2013-14,CS,CHPE,12/7/2013,99,93.0349056,97,91.41711462
2013-14,CS,CHPE,12/7/2013,101,99.95561626,95,94.26816
2013-14,CS,CHPE,12/7/2013,126,118.2739968,121,117.5278331
2013-14,CS,CHPE,12/7/2013,99,96.97852314,98,94.33113395
2013-14,CS,CHPE,12/7/2013,104,97.74409728,99,92.53951027
2013-14,CS,CHPE,12/7/2013,100,96.32751616,96,92.32062874
2014-15,CS,CHPE,12/5/2014,98,92.6123264,98,93.51762739
2014-15,CS,CHPE,12/5/2014,96,88.6678313,96,90.95714406
2014-15,CS,CHPE,12/5/2014,102,94.2298496,100,93.70368
2014-15,CS,CHPE,12/5/2014,108,95.19978752,92,81.93154048
2014-15,CS,CHPE,12/5/2014,106,95.17463142,102,90.24587366
2014-15,CS,CHPE,12/5/2014,94,84.6995968,88,82.95959347
2014-15,CS,CHPE,12/5/2014,102,89.54764902,94,80.35519027
2014-15,CS,CHPE,12/5/2014,122,110.5413908,112,100.7993226
2014-15,CS,CHPE,12/5/2014,104,93.1733504,96,85.7558825
2014-15,CS,CHPE,12/5/2014,118,102.6352589,106,93.1392
2014-15,CS,CHPE,12/5/2014,124,109.6739389,120,105.2209935
2014-15,CS,CHPE,12/5/2014,106,85.6290816,104,84.88779264
2014-15,CS,CHPE,12/5/2014,98,92.4282112,94,90.37787546
2014-15,CS,CHPE,12/5/2014,112,101.891456,104,97.8935296
2014-15,CS,CHPE,12/5/2014,110,96.14480845,106,93.42359194
2014-15,CS,CHPE,12/5/2014,92,85.888,88,80.3970048
2014-15,CS,CHPE,12/5/2014,112,105.4184786,102,95.12822477
2014-15,CS,CHPE,12/5/2014,106,89.2982272,104,92.4336
2014-15,CS,CHPE,12/5/2014,102,96.21910323,100,93.5049001
2014-15,CS,CHPE,12/5/2014,112,101.5682903,108,99.26873088
2014-15,CS,CHPE,12/5/2014,108,101.3004063,104,102.6546278
2014-15,CS,CHPE,12/5/2014,96,85.95685786,94,85.7622528
2014-15,CS,CHPE,12/5/2014,88,74.1880832,82,70.77888
2014-15,CS,CHPE,12/5/2014,106,88.33735066,98,83.072
2014-15,CS,CHPE,12/5/2014,132,121.6602685,124,109.7432607
2014-15,CS,CHPE,12/5/2014,110,100.657365,106,93.19388774
2014-15,CS,CHPE,12/5/2014,118,105.8454528,108,97.453888
2014-15,CS,CHPE,12/5/2014,96,90.303808,92,84.9315456
2014-15,CS,CHPE,12/5/2014,100,91.2543744,98,89.46903859
2014-15,CS,CHPE,12/5/2014,102,94.4902656,96,90.40365158
2014-15,CS,CHPE,12/5/2014,102,92.8964608,88,79.67522304
2014-15,CS,CHPE,12/5/2014,102,90.92748902,90,85.61924762
2014-15,CS,CHPE,12/5/2014,110,97.52435098,96,87.17470362
2014-15,CS,CHPE,12/5/2014,104,90.9582336,94,86.6944512
2014-15,CS,CHPE,12/5/2014,92,90.24587366,86,81.83735296
2014-15,CS,CHPE,12/5/2014,86,88.38987571,84,82.45562573
2014-15,CS,CHPE,12/5/2014,102,99.26217728,100,96.94364467
2014-15,CS,CHPE,12/5/2014,102,100.3901875,97,100.7602893
2014-15,CS,CHPE,12/5/2014,104,105.0917755,101,97.7469824
2014-15,CS,CHPE,12/5/2014,94,89.3532416,92,90.7111936
2014-15,CS,CHPE,12/5/2014,102,96.4280576,94,91.13018726
2014-15,CS,CHPE,12/5/2014,103,100.0992768,101,98.2033367
2014-15,CS,CHPE,12/5/2014,106,102.2097347,106,99.955456
2014-15,CS,CHPE,12/5/2014,98,94.83264,82,87.9952896
2014-15,CS,CHPE,12/5/2014,100,90.18544691,96,90.94680986
2014-15,CS,CHPE,12/5/2014,106,96.94391501,96,87.43731814
2014-15,CS,CHPE,12/5/2014,109,100.1720709,106,99.13391309
2014-15,CS,CHPE,12/5/2014,96,90.11181978,86,81.46507366
2014-15,CS,CHPE,12/5/2014,106,94.84716902,98,92.4336
2014-15,CS,CHPE,12/5/2014,101,88.8100608,98,89.36272026
2015-16,CS,CHPE,42348,95,87.587904,93,89.01896602
2015-16,CS,CHPE,42348,113,100.3290624,112,100.1800417
2015-16,CS,CHPE,42348,120,107.2505318,105,98.00364749
2015-16,CS,CHPE,42348,110,102.1890186,103,94.2697129
2015-16,CS,CHPE,42348,108,99.71791258,100,90.25990042
2015-16,CS,CHPE,42348,102,88.06179021,101,86.33556173
2015-16,CS,CHPE,42348,124,103.9313531,108,97.57786931
2015-16,CS,CHPE,42348,111,100.7015511,111,102.269952
2015-16,CS,CHPE,42348,115,103.8849249,110,98.6610688
2015-16,CS,CHPE,42348,105,98.73570406,104,97.56454093
2015-16,CS,CHPE,42348,110,99.58726042,104,92.85696
2015-16,CS,CHPE,42348,105,91.728,98,92.12813466
2015-16,CS,CHPE,42348,102,95.0655488,98,89.60378112
2015-16,CS,CHPE,42348,103,91.93611469,96,85.69155891
2015-16,CS,CHPE,42348,95,79.48004557,93,84.87232
2015-16,CS,CHPE,42348,113,101.9210066,106,92.64878234
2015-16,CS,CHPE,42348,109,97.00649882,104,95.06080973
2015-16,CS,CHPE,42348,105,101.2908933,94,90.10955059
2015-16,CS,CHPE,42348,104,96.29026202,96,95.17082214
2015-16,CS,CHPE,42348,101,94.69027277,100,94.43534438
2015-16,CS,CHPE,42348,105,100.0249754,98,93.41764198
2015-16,CS,CHPE,42348,103,87.3163136,93,87.56840858
2015-16,CS,CHPE,42348,92,85.33987123,92,80.83437005
2015-16,CS,CHPE,42348,101,91.6697088,100,90.42277171
2015-16,CS,CHPE,42348,105,104.2321674,103,91.66176
2015-16,CS,CHPE,42348,103,93.47291136,99,89.12956621
2015-16,CS,CHPE,42348,108,99.84181043,105,97.08855296
2015-16,CS,CHPE,42348,97,91.9232512,85,75.17632922
2015-16,CS,CHPE,42348,112,92.68170854,99,91.19938714
2015-16,CS,CHPE,42348,104,89.57299098,95,87.56953856
2015-16,CS,CHPE,42348,103,94.92037632,102,90.08872243
2015-16,CS,CHPE,42348,100,91.9273472,99,89.38301952
2015-16,CS,CHPE,42348,104,93.69134131,99,90.67204608
2015-16,CS,CHPE,42348,115,105.0900895,112,100.9210184
2015-16,CS,CHPE,42348,105,97.1607936,94,86.76414771
2015-16,CS,CHPE,42348,99,88.945856,91,81.664
2015-16,CS,CHPE,42348,102,92.40159744,96,87.50995866
2015-16,CS,CHPE,42348,101,96.03821773,99,94.85873971
2015-16,CS,CHPE,42348,115,109.686399,112,107.1007176
2015-16,CS,CHPE,42348,107,98.64019558,102,94.33237709
2015-16,CS,CHPE,42348,100,91.26805504,99,91.41711462
2015-16,CS,CHPE,42348,106,98.45152,101,96.44633498
2015-16,CS,CHPE,42348,88,83.62613146,75,71.78582477
2015-16,CS,CHPE,42348,107,92.22588006,104,92.81533594
2015-16,CS,CHPE,42348,111,101.6430264,105,97.00220928
2015-16,CS,CHPE,42348,102,93.3396992,99,91.84994611
2015-16,CS,CHPE,42348,97,86.9627351,97,89.91863142
2015-16,CS,CHPE,42348,108,100.2392248,105,96.65191526
2015-16,CS,CHPE,42348,108,100.1720709,106,97.63238707
2015-16,CS,CHPE,42348,98,89.0200064,91,81.73395763
1997-98,CS,GEPE,12/5/1997,125,118.0437315,122,114.5160325
1997-98,CS,GEPE,12/5/1997,139,126.7195392,131,120.9818624
1997-98,CS,GEPE,12/5/1997,125,114.5933568,125,117.9657769
1997-98,CS,GEPE,12/5/1997,138,125.670913,133,123.029545
1997-98,CS,GEPE,12/5/1997,118,109.9565568,115,107.5134628
1997-98,CS,GEPE,12/5/1997,116,107.6717798,113,107.0389002
1997-98,CS,GEPE,12/5/1997,129,122.3817385,128,121.2831826
1997-98,CS,GEPE,12/5/1997,106,96.01226957,103,95.2093696
1997-98,CS,GEPE,12/5/1997,126,117.48032,124,114.8924529
1997-98,CS,GEPE,12/5/1997,119,110.8144896,115,110.5182152
1997-98,CS,GEPE,12/5/1997,125,116.0734531,122,112.0384102
1997-98,CS,GEPE,12/5/1997,120,110.1568492,118,108.9080202
1997-98,CS,GEPE,12/5/1997,122,120.4358451,116,117.121024
1997-98,CS,GEPE,12/5/1997,129,120.5802025,127,118.6838006
1997-98,CS,GEPE,12/5/1997,131,120.6116639,130,118.6776576
1997-98,CS,GEPE,12/5/1997,127,119.965143,120,112.5539205
1997-98,CS,GEPE,12/5/1997,132,126.467969,127,120.7614833
1997-98,CS,GEPE,12/5/1997,123,113.1595776,116,109.3893898
1997-98,CS,GEPE,12/5/1997,122,114.77184,119,109.7897795
1997-98,CS,GEPE,12/5/1997,135,124.7284649,126,117.9877079
1997-98,CS,GEPE,12/5/1997,125,116.8032,122,116.1114624
1997-98,CS,GEPE,12/5/1997,143,129.5177298,136,130.7400008
1997-98,CS,GEPE,12/5/1997,127,117.396864,125,114.1428557
1997-98,CS,GEPE,12/5/1997,115,107.9134264,112,105.2333844
1997-98,CS,GEPE,12/5/1997,132,123.9304873,130,122.8146237
1997-98,CS,GEPE,12/4/1997,112,105.1136087,111,103.4867958
1997-98,CS,GEPE,12/4/1997,122,113.3541458,121,111.7272453
1997-98,CS,GEPE,12/4/1997,116,110.8816312,112,110.5854382
1997-98,CS,GEPE,12/4/1997,120,107.9626957,119,110.3279002
1997-98,CS,GEPE,12/4/1997,119,113.4850621,117,110.9491712
1997-98,CS,GEPE,12/4/1997,119,111.0033039,118,108.9080202
1997-98,CS,GEPE,12/4/1997,122,111.1684874,121,111.535145
1997-98,CS,GEPE,12/4/1997,118,107.872512,118,109.3514691
1997-98,CS,GEPE,12/4/1997,116,106.1880791,112,100.9903642
1997-98,CS,GEPE,12/4/1997,130,120.5116145,128,119.3570893
1997-98,CS,GEPE,12/4/1997,118,109.6703872,110,101.6551711
1997-98,CS,GEPE,12/4/1997,136,122.35104,135,122.0598497
1997-98,CS,GEPE,12/4/1997,138,126.2903455,129,118.5622252
1997-98,CS,GEPE,12/4/1997,117,108.7422546,115,105.4900224
1997-98,CS,GEPE,12/4/1997,111,101.7725174,110,99.15596595
1997-98,CS,GEPE,12/4/1997,130,118.3455314,127,116.46464
1997-98,CS,GEPE,12/4/1997,111,102.0937503,108,100.9891308
1997-98,CS,GEPE,12/4/1997,128,115.4716795,124,116.1906094
1997-98,CS,GEPE,12/4/1997,113,106.2987238,108,101.2321567
1997-98,CS,GEPE,12/4/1997,129,121.0518282,129,117.4094316
1997-98,CS,GEPE,12/4/1997,115,104.900286,113,103.1937254
1997-98,CS,GEPE,12/4/1997,119,108.0838932,118,107.9558615
1997-98,CS,GEPE,12/4/1997,118,108.9767808,111,103.5896095
1997-98,CS,GEPE,12/4/1997,118,108.38016,114,106.0460134
1997-98,CS,GEPE,12/4/1997,113,102.9838464,109,99.3061504
1998-99,CS,GEPE,12/6/1998,117,108.7675776,111,102.5928499
1998-99,CS,GEPE,12/6/1998,110,106.9697249,97,91.95988838
1998-99,CS,GEPE,12/6/1998,125,111.2368988,119,116.7175066
1998-99,CS,GEPE,12/6/1998,117,108.4201779,111,103.2508672
1998-99,CS,GEPE,12/6/1998,128,122.2050038,126,122.05088
1998-99,CS,GEPE,12/6/1998,128,123.8060564,127,119.151294
1998-99,CS,GEPE,12/6/1998,118,111.4988544,112,107.3809019
1998-99,CS,GEPE,12/6/1998,124,118.1617311,116,109.282517
1998-99,CS,GEPE,12/6/1998,127,118.927657,120,112.4489216
1998-99,CS,GEPE,12/6/1998,114,109.556908,110,108.1725788
1998-99,CS,GEPE,12/6/1998,116,111.9296102,110,105.9297362
1998-99,CS,GEPE,12/6/1998,121,113.6425697,116,108.1437558
1998-99,CS,GEPE,12/6/1998,126,113.1984896,119,109.03552
1998-99,CS,GEPE,12/6/1998,104,99.50217421,100,93.06479002
1998-99,CS,GEPE,12/6/1998,118,111.7650079,116,107.6985969
1998-99,CS,GEPE,12/6/1998,118,109.9339776,116,108.1854136
1998-99,CS,GEPE,12/6/1998,127,117.1699405,126,118.3773691
1998-99,CS,GEPE,12/6/1998,114,107.6458291,106,101.3741568
1998-99,CS,GEPE,12/6/1998,126,115.27968,126,115.2264192
1998-99,CS,GEPE,12/6/1998,110,98.00364749,106,97.2287447
1998-99,CS,GEPE,12/6/1998,120,110.0088417,114,106.8269368
1998-99,CS,GEPE,12/6/1998,124,115.8198912,122,112.2836152
1998-99,CS,GEPE,12/6/1998,106,102.0037432,106,103.8684544
1998-99,CS,GEPE,12/6/1998,114,106.5138094,112,105.8111488
1998-99,CS,GEPE,12/6/1998,106,96.50512077,105,96.11018035
1998-99,CS,GEPE,12/7/1998,121,113.9712123,117,111.7252142
1998-99,CS,GEPE,12/7/1998,117,112.7960064,115,109.985792
1998-99,CS,GEPE,12/7/1998,109,99.283968,109,104.932992
1998-99,CS,GEPE,12/7/1998,119,109.0941747,115,104.2596127
1998-99,CS,GEPE,12/7/1998,127,117.1688003,115,115.9568
1998-99,CS,GEPE,12/7/1998,129,122.4893829,125,115.3782405
1998-99,CS,GEPE,12/7/1998,129,124.4025856,129,125.296681
1998-99,CS,GEPE,12/7/1998,119,108.7467663,119,109.5166525
1998-99,CS,GEPE,12/7/1998,115,112.739754,109,103.900414
1998-99,CS,GEPE,12/7/1998,125,110.7957658,117,107.0967583
1998-99,CS,GEPE,12/7/1998,127,112.6279608,121,107.6734531
1998-99,CS,GEPE,12/7/1998,117,105.9512745,111,107.1007176
1998-99,CS,GEPE,12/7/1998,107,104.69888,103,95.30629939
1998-99,CS,GEPE,12/7/1998,131,127.0417981,121,115.8015324
1998-99,CS,GEPE,12/7/1998,109,103.15008,99,105.6177193
1998-99,CS,GEPE,12/7/1998,115,109.0737859,105,107.2040837
1998-99,CS,GEPE,12/7/1998,125,117.6877594,121,116.6990049
1998-99,CS,GEPE,12/7/1998,119,118.4029655,115,114.9827973
1998-99,CS,GEPE,12/7/1998,135,121.7883177,133,126.1127219
1998-99,CS,GEPE,12/7/1998,127,120.9052938,125,116.9435689
1998-99,CS,GEPE,12/7/1998,125,116.2081152,119,115.6845635
1998-99,CS,GEPE,12/7/1998,119,111.4919439,113,114.7278505
1998-99,CS,GEPE,12/7/1998,117,111.2649728,113,107.2040837
1998-99,CS,GEPE,12/7/1998,119,114.9174907,119,112.2282168
1998-99,CS,GEPE,12/7/1998,113,107.3996928,103,106.461012
1999-00,CS,GEPE,12/1/1999,112,105.6236913,112,106.1680553
1999-00,CS,GEPE,12/1/1999,120,110.34257,117,107.6287898
1999-00,CS,GEPE,12/1/1999,122,110.5620173,120,110.3944991
1999-00,CS,GEPE,12/1/1999,128,118.6055839,121,111.453696
1999-00,CS,GEPE,12/1/1999,117,111.0104397,114,106.7688576
1999-00,CS,GEPE,12/1/1999,119,111.958592,116,109.1196518
1999-00,CS,GEPE,12/1/1999,114,105.5980196,108,100.416638
1999-00,CS,GEPE,12/1/1999,118,110.4674816,112,103.15008
1999-00,CS,GEPE,12/1/1999,126,116.685164,121,110.6805033
1999-00,CS,GEPE,12/1/1999,118,110.1580923,117,109.5444864
1999-00,CS,GEPE,12/1/1999,118,112.3247718,115,106.4914698
1999-00,CS,GEPE,12/1/1999,135,123.2151598,134,122.0175462
1999-00,CS,GEPE,12/1/1999,119,104.6559007,112,105.0340608
1999-00,CS,GEPE,12/1/1999,124,114.0686131,122,113.24832
1999-00,CS,GEPE,12/1/1999,131,123.4247639,130,120.2488586
1999-00,CS,GEPE,12/1/1999,116,107.5397494,110,101.4787277
1999-00,CS,GEPE,12/1/1999,116,107.4167808,113,107.1007176
1999-00,CS,GEPE,12/1/1999,108,98.2388736,106,97.3134377
1999-00,CS,GEPE,12/1/1999,138,125.1307802,116,109.5444864
1999-00,CS,GEPE,12/1/1999,118,110.5854382,114,106.55744
1999-00,CS,GEPE,12/1/1999,126,118.0435743,126,117.9877079
1999-00,CS,GEPE,12/1/1999,109,100.3057316,108,98.5457664
1999-00,CS,GEPE,12/1/1999,125,118.2770012,115,110.1189842
1999-00,CS,GEPE,12/1/1999,100,92.55920947,99,90.60873062
1999-00,CS,GEPE,12/1/1999,130,119.4404823,122,110.8381204
1999-00,CS,GEPE,12/1/1999,117,109.8470195,115,107.2151409
1999-00,CS,GEPE,12/1/1999,105,102.1995223,103,99.50217421
1999-00,CS,GEPE,12/1/1999,111,104.4821873,110,102.8248474
1999-00,CS,GEPE,12/1/1999,112,108.1751393,111,109.964247
1999-00,CS,GEPE,12/1/1999,124,115.0413486,118,114.4149361
1999-00,CS,GEPE,12/1/1999,127,115.3443594,120,114.9005696
1999-00,CS,GEPE,12/1/1999,117,112.8863954,116,108.1993984
1999-00,CS,GEPE,12/1/1999,122,115.8812288,120,114.6143232
1999-00,CS,GEPE,12/1/1999,115,97.70394214,115,100.9210184
1999-00,CS,GEPE,12/1/1999,108,104.8613519,107,105.3057024
1999-00,CS,GEPE,12/1/1999,116,105.7017242,102,95.19191654
1999-00,CS,GEPE,12/1/1999,117,110.8500828,103,99.9451904
1999-00,CS,GEPE,12/1/1999,129,123.3920655,128,123.3251205
1999-00,CS,GEPE,12/1/1999,112,104.6347008,107,102.1486771
1999-00,CS,GEPE,12/1/1999,126,113.0136356,119,109.3173985
1999-00,CS,GEPE,12/1/1999,134,126.5999872,132,122.8603566
1999-00,CS,GEPE,12/1/1999,128,119.51168,121,115.8800671
1999-00,CS,GEPE,12/1/1999,112,106.5116575,104,98.60305818
1999-00,CS,GEPE,12/1/1999,110,102.6535588,109,102.6684288
1999-00,CS,GEPE,12/1/1999,131,119.3121055,122,114.7103642
1999-00,CS,GEPE,12/1/1999,125,116.2285896,119,113.6813676
1999-00,CS,GEPE,12/1/1999,136,126.7653202,135,126.3396306
1999-00,CS,GEPE,12/1/1999,118,108.3395118,111,103.5398257
1999-00,CS,GEPE,12/1/1999,132,124.2243584,129,120.2003712
1999-00,CS,GEPE,12/1/1999,112,104.9511711,108,100.8681549
2000-01,CS,GEPE,12/7/2000,123,118.6066944,116,111.958592
2000-01,CS,GEPE,12/7/2000,126,121.3672694,121,120.0035922
2000-01,CS,GEPE,12/7/2000,123,118.4339405,115,110.34257
2000-01,CS,GEPE,12/7/2000,124,114.4721572,124,118.6817403
2000-01,CS,GEPE,12/7/2000,120,112.9873408,119,115.2216576
2000-01,CS,GEPE,12/7/2000,119,114.9677076,118,110.941996
2000-01,CS,GEPE,12/7/2000,128,118.8804506,128,121.1867464
2000-01,CS,GEPE,12/7/2000,129,121.299796,127,115.1612826
2000-01,CS,GEPE,12/7/2000,116,116.0830203,113,108.123029
2000-01,CS,GEPE,12/7/2000,134,127.376618,126,116.8700867
2000-01,CS,GEPE,12/7/2000,123,115.9929472,116,108.9533752
2000-01,CS,GEPE,12/7/2000,115,108.7939215,110,104.603648
2000-01,CS,GEPE,12/7/2000,124,119.3541581,102,102.5928499
2000-01,CS,GEPE,12/7/2000,108,101.7175081,104,104.2455168
2000-01,CS,GEPE,12/7/2000,125,119.5323392,117,110.7150336
2000-01,CS,GEPE,12/7/2000,122,116.12608,117,113.2582589
2000-01,CS,GEPE,12/7/2000,101,105.3184,91,99.29086976
2000-01,CS,GEPE,12/7/2000,115,109.985792,111,108.4734044
2000-01,CS,GEPE,12/7/2000,106,99.68939827,104,96.86221619
2000-01,CS,GEPE,12/7/2000,130,119.2720896,127,116.8244352
2000-01,CS,GEPE,12/7/2000,136,128.0822907,133,124.2686915
2000-01,CS,GEPE,12/7/2000,101,102.63791,98,97.10453146
2000-01,CS,GEPE,12/7/2000,126,117.2098253,124,115.230722
2000-01,CS,GEPE,12/7/2000,130,119.2051139,123,111.6213535
2000-01,CS,GEPE,12/7/2000,117,107.1101645,115,106.8103066
2000-01,CS,GEPE,12/8/2000,98,98.0189184,90,95.69724006
2000-01,CS,GEPE,12/8/2000,112,110.3368781,110,113.4557962
2000-01,CS,GEPE,12/8/2000,112,112.9508352,107,102.399532
2000-01,CS,GEPE,12/8/2000,104,103.4775511,103,102.269952
2000-01,CS,GEPE,12/8/2000,112,107.3791713,110,106.8269368
2000-01,CS,GEPE,12/8/2000,108,105.9297362,106,105.2844646
2000-01,CS,GEPE,12/8/2000,128,123.5103816,123,119.0318469
2000-01,CS,GEPE,12/8/2000,112,99.17308826,98,100.4738908
2000-01,CS,GEPE,12/8/2000,116,115.44896,113,109.8252288
2000-01,CS,GEPE,12/8/2000,107,109.7368484,106,108.8618496
2000-01,CS,GEPE,12/8/2000,113,107.1562061,108,107.4784804
2000-01,CS,GEPE,12/8/2000,108,107.6458291,102,104.1844777
2000-01,CS,GEPE,12/8/2000,106,109.2921984,103,102.8671488
2000-01,CS,GEPE,12/8/2000,123,121.9885184,114,119.1020268
2000-01,CS,GEPE,12/8/2000,114,109.9986944,105,113.2464292
2000-01,CS,GEPE,12/8/2000,110,106.9188326,105,108.7422546
2000-01,CS,GEPE,12/8/2000,130,123.2821944,125,121.6421944
2000-01,CS,GEPE,12/8/2000,118,118.6238546,117,119.8378414
2000-01,CS,GEPE,12/8/2000,109,106.7688576,108,103.92448
2000-01,CS,GEPE,12/8/2000,107,106.2042911,106,105.7073587
2000-01,CS,GEPE,12/8/2000,130,126.3162388,124,120.8784015
2000-01,CS,GEPE,12/8/2000,118,113.6162304,116,111.1209984
2000-01,CS,GEPE,12/8/2000,116,112.5712,111,109.5732634
2000-01,CS,GEPE,12/8/2000,122,115.8514964,114,107.6985969
2000-01,CS,GEPE,12/8/2000,123,119.978731,120,111.2851446
2001-02,CS,GEPE,12/1/2001,101,102.2987858,99,100.672
2001-02,CS,GEPE,12/1/2001,115,107.411605,113,104.8130417
2001-02,CS,GEPE,12/1/2001,114,117.3450916,110,109.7368484
2001-02,CS,GEPE,12/1/2001,115,111.1684874,112,108.5707576
2001-02,CS,GEPE,12/1/2001,111,107.4898207,103,97.9374592
2001-02,CS,GEPE,12/1/2001,125,116.6644869,111,102.029525
2001-02,CS,GEPE,12/1/2001,124,116.5943992,122,116.2474762
2001-02,CS,GEPE,12/1/2001,111,102.6154772,107,99.72995021
2001-02,CS,GEPE,12/1/2001,113,103.1080704,111,109.4499072
2001-02,CS,GEPE,12/1/2001,116,108.3053261,113,106.8395397
2001-02,CS,GEPE,12/1/2001,123,114.8294292,122,113.6462397
2001-02,CS,GEPE,12/1/2001,107,99.38034893,106,98.44982784
2001-02,CS,GEPE,12/1/2001,129,120.7840154,119,112.5515633
2001-02,CS,GEPE,12/1/2001,121,118.3732777,116,113.75616
2001-02,CS,GEPE,12/1/2001,127,125.1918582,126,127.4263424
2001-02,CS,GEPE,12/1/2001,126,116.2081152,122,115.7225144
2001-02,CS,GEPE,12/1/2001,126,118.970708,115,110.1936389
2001-02,CS,GEPE,12/1/2001,120,115.3412628,119,113.3608305
2001-02,CS,GEPE,12/1/2001,116,108.4044902,112,105.5071872
2001-02,CS,GEPE,12/1/2001,120,115.1173284,118,115.1133696
2001-02,CS,GEPE,12/1/2001,112,107.8334433,111,106.0126116
2001-02,CS,GEPE,12/1/2001,128,120.1597286,124,117.6507556
2001-02,CS,GEPE,12/1/2001,115,106.4789427,113,104.5329818
2001-02,CS,GEPE,12/1/2001,123,112.4517888,115,107.9216051
2001-02,CS,GEPE,12/1/2001,140,128.5018112,137,127.1790305
2001-02,CS,GEPE,12/1/2001,109,107.8334433,102,101.5248384
2001-02,CS,GEPE,12/1/2001,104,101.2976845,100,99.0019968
2001-02,CS,GEPE,12/1/2001,117,113.052161,115,109.2015821
2001-02,CS,GEPE,12/1/2001,115,110.5620173,114,107.2562176
2001-02,CS,GEPE,12/1/2001,110,104.147287,104,99.72995021
2001-02,CS,GEPE,12/1/2001,119,116.1239921,114,112.761792
2001-02,CS,GEPE,12/1/2001,118,117.9155067,117,118.9488707
2001-02,CS,GEPE,12/1/2001,114,112.1261568,113,111.7898496
2001-02,CS,GEPE,12/1/2001,121,114.2620733,120,112.1799885
2001-02,CS,GEPE,12/1/2001,113,109.5041024,112,107.5385651
2001-02,CS,GEPE,12/1/2001,135,122.5602509,130,121.3986816
2001-02,CS,GEPE,12/1/2001,115,114.8924529,108,102.399532
2001-02,CS,GEPE,12/1/2001,134,127.3387807,129,120.3983319
2001-02,CS,GEPE,12/1/2001,117,112.40192,110,108.84704
2001-02,CS,GEPE,12/1/2001,124,119.4181263,120,116.5332393
2001-02,CS,GEPE,12/1/2001,117,110.355927,116,112.7206298
2001-02,CS,GEPE,12/1/2001,120,120.6361999,120,120.2771907
2001-02,CS,GEPE,12/1/2001,109,106.3505203,103,110.34257
2001-02,CS,GEPE,12/1/2001,109,104.5216471,109,104.3416187
2001-02,CS,GEPE,12/1/2001,125,121.3986816,118,120.3445115
2001-02,CS,GEPE,12/1/2001,123,120.5820457,120,119.6151603
2001-02,CS,GEPE,12/1/2001,113,115.9568,100,99.43906509
2001-02,CS,GEPE,12/1/2001,134,131.0621368,123,119.6644147
2001-02,CS,GEPE,12/1/2001,111,108.7939215,109,106.0132147
2001-02,CS,GEPE,12/1/2001,124,121.2516864,116,115.1173284
2002-03,CS,GEPE,12/10/2002,115,107.4910003,110,104.5784494
2002-03,CS,GEPE,12/10/2002,109,105.3022986,104,101.8212398
2002-03,CS,GEPE,12/10/2002,102,95.46501325,97,88.9537792
2002-03,CS,GEPE,12/10/2002,114,110.3195095,111,107.5786547
2002-03,CS,GEPE,12/10/2002,129,117.9328184,121,109.9972736
2002-03,CS,GEPE,12/10/2002,111,99.3334487,103,93.23573709
2002-03,CS,GEPE,12/10/2002,129,119.6024238,121,109.7067745
2002-03,CS,GEPE,12/10/2002,126,119.0318469,120,116.530348
2002-03,CS,GEPE,12/10/2002,108,100.6276608,99,98.00364749
2002-03,CS,GEPE,12/10/2002,112,103.8016512,109,101.9998172
2002-03,CS,GEPE,12/10/2002,113,106.3935309,105,105.168896
2002-03,CS,GEPE,12/10/2002,113,109.2059136,108,105.3908367
2002-03,CS,GEPE,12/10/2002,121,112.6551388,120,115.9225999
2002-03,CS,GEPE,12/10/2002,119,114.0686131,118,115.8490276
2002-03,CS,GEPE,12/10/2002,120,114.322047,106,98.03623219
2002-03,CS,GEPE,12/10/2002,119,109.2509891,118,110.941996
2002-03,CS,GEPE,12/10/2002,123,117.5781233,119,105.971712
2002-03,CS,GEPE,12/10/2002,122,112.940564,116,110.6363474
2002-03,CS,GEPE,12/10/2002,113,107.1778038,111,104.932992
2002-03,CS,GEPE,12/10/2002,149,127.8972841,129,118.4989184
2002-03,CS,GEPE,12/10/2002,121,133.2994447,112,107.5970289
2002-03,CS,GEPE,12/10/2002,118,108.9756488,113,106.3935309
2002-03,CS,GEPE,12/10/2002,120,112.0665047,115,108.8105293
2002-03,CS,GEPE,12/10/2002,117,106.9099904,117,106.323499
2002-03,CS,GEPE,12/10/2002,112,107.945345,110,105.4416056
2002-03,CS,GEPE,12/10/2002,132,122.5533819,128,120.6145741
2002-03,CS,GEPE,12/10/2002,131,120.837505,129,124.410603
2002-03,CS,GEPE,12/10/2002,123,113.3475016,115,105.971712
2002-03,CS,GEPE,12/10/2002,132,121.3149389,124,112.6797696
2002-03,CS,GEPE,12/10/2002,106,102.37568,105,99.03152333
2002-03,CS,GEPE,12/10/2002,120,118.8804506,113,105.3249951
2002-03,CS,GEPE,12/10/2002,129,117.0952274,125,115.1436349
2002-03,CS,GEPE,12/10/2002,128,113.8871808,113,104.7797924
2002-03,CS,GEPE,12/10/2002,143,130.5036334,131,125.2937216
2002-03,CS,GEPE,12/10/2002,109,101.5407913,109,102.2987858
2002-03,CS,GEPE,12/10/2002,113,104.0451046,112,102.0863836
2002-03,CS,GEPE,12/10/2002,123,112.7844864,121,89.08849152
2002-03,CS,GEPE,12/10/2002,112,102.6154772,111,100.7692047
2002-03,CS,GEPE,12/10/2002,109,101.9298094,104,97.55408947
2002-03,CS,GEPE,12/10/2002,115,103.938818,107,99.18248602
