[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
  [20,]         13.46544         13.70559 0.9589916      0.8962823 0.28406790
  [21,]         13.48038         14.24638 0.8844385      0.9192356 1.81620595
  [22,]         13.48824         13.91003 0.9114690      0.7838577 1.21241840
  [23,]         13.65298         13.75204 0.9723752      0.8235498 0.39896897
  [24,]         13.69220         13.78555 0.9676927      0.9504683 0.35110098
  [25,]         13.78392         13.82578 1.0003286      0.8740966 0.88119872
  [26,]         13.92949         13.98548 0.9284135      1.0345340 1.19971141
  [27,]         13.60515         13.69786 0.9320595      0.9040633 0.85286494
  [28,]         13.47575         13.91679 0.9499912      0.8022998 1.68019118
  [29,]         13.63477         13.91059 0.9587475      0.9484671 0.81521638
  [30,]         13.76382         13.76664 0.9503999      0.8810391 1.94139432
  [31,]         13.74359         13.65486 0.9298029      0.8551784 0.61866705
  [32,]         13.58123         14.05663 0.9451931      0.8324588 1.02670548
  [33,]         13.39237         13.59629 0.9301828      0.8832526 1.10410662
  [34,]         13.65603         13.71958 1.0185157      0.9519376 0.85969225
  [35,]         13.53991         13.84213 0.9535615      0.7979275 1.29659700
  [36,]         13.63530         13.96683 0.9672155      0.8221327 0.65257128
  [37,]         13.56367         13.81089 0.8816376      0.8858876 0.24466501
  [38,]         13.65402         14.06654 1.0943571      0.8849333 1.43431433
  [39,]         13.69104         13.82204 0.8968667      0.8572388 0.78135699
  [40,]         13.71303         13.82621 0.9131593      0.9057108 1.16589347
  [41,]         13.38302         13.98455 0.9389092      0.9706818 1.40683727
  [42,]         13.48427         13.74910 0.9557626      0.9120102 1.11140142
  [43,]         13.68170         13.72060 0.9262929      0.9758058 0.97248541
  [44,]         13.68270         13.76260 1.0690278      0.9935896 0.87066991
  [45,]         13.74787         13.89560 0.9179844      0.8616007 1.10331601
  [46,]         13.55699         13.93348 1.0281695      0.9689303 1.58446628
  [47,]         13.72754         13.91084 0.9047808      0.8201719 0.95612555
  [48,]         13.64618         13.79592 0.9660024      0.8934308 0.22651722
  [49,]         13.49864         13.71361 0.8655113      0.8710708 1.44174245
  [50,]         13.43954         13.71977 0.9494829      0.8426798 0.70116083
  [51,]         13.69846         13.88847 0.9617800      0.8938964 0.81141365
  [52,]         13.71541         13.87423 0.9360270      0.9098844 1.32294278
  [53,]         13.37245         14.17164 1.0902381      0.9279721 1.61982086
  [54,]         13.71028         13.77728 0.8664398      0.8708773 0.33395689
  [55,]         13.68335         14.02683 1.0310435      0.9120212 0.72702293
  [56,]         13.90185         13.50627 0.8943991      0.9843459 1.55827647
  [57,]         13.68147         13.88628 0.8928769      1.0526849 0.50715805
  [58,]         13.72887         13.73965 1.0163386      0.8690814 1.00427601
  [59,]         13.58652         14.10418 0.9390762      0.9496079 0.72189850
  [60,]         13.88459         14.12768 1.0677872      0.8200912 0.35676751
  [61,]         13.65751         14.00392 0.8703398      0.8419854 0.80771886
  [62,]         13.75405         13.72576 0.8597373      0.8535955 0.21292097
  [63,]         13.91841         13.81709 0.9316529      0.9098349 0.41349897
  [64,]         13.73440         13.82498 1.0255439      0.8606128 1.90693784
  [65,]         13.73593         14.01860 0.9549191      0.8449735 0.57409553
  [66,]         13.87822         13.68492 1.0610898      0.8974534 1.06846172
  [67,]         13.47431         13.99537 0.9406826      0.9268154 1.24773320
  [68,]         13.66186         13.85951 0.9209702      0.8344700 0.86465949
  [69,]         13.56124         13.96283 1.0169756      0.9171333 1.47347821
  [70,]         13.63835         13.99197 0.9685527      0.8764751 1.26753070
  [71,]         13.65359         13.85798 0.9814531      0.9547263 1.84748852
  [72,]         13.56475         13.99433 0.9313780      0.8840463 1.93548164
  [73,]         13.82629         13.79273 0.9588561      0.8109814 1.16863672
  [74,]         13.67595         14.00366 0.9368379      0.9401178 1.73212677
  [75,]         13.42552         13.87412 0.9507307      0.9390841 1.03808476
  [76,]         13.69357         13.90427 0.9762897      0.8566837 1.17796486
 [ reached 'max' / getOption("max.print") -- omitted 4924 rows ]

[[2]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
   [1,] -1.645399e-01 -1.499767e-01 -6.080329e-02  0.0088862872 -0.4454427812 -0.0506293513         12.92392         13.05771
   [2,]  8.478106e-02  4.773355e-02 -4.803564e-01  0.5600828882 -0.2218365648 -0.1273134559         13.42906         13.51128
   [3,] -1.148688e-01 -3.983174e-02  1.873599e-01 -0.1495094726 -0.2263314158  0.0138955881         13.26239         13.08904
   [4,] -2.089680e-02 -5.649669e-02  2.955256e-02  0.0360609586 -0.1367440756 -0.0382520019         12.70352         13.17161
   [5,] -1.354823e-01  7.489064e-02  5.581522e-04 -0.0891330181 -0.0936204764 -0.1770048967         12.83814         13.02868
   [6,]  6.303363e-03  2.019186e-02  2.089165e-01 -0.0952402623 -0.1903119779  0.0897341713         13.15695         13.18730
   [7,] -1.124677e-01  1.169999e-01  2.171002e-01 -0.3309675571 -0.1842785754 -0.1633448660         13.12424         12.93277
   [8,]  1.675209e-01  1.758284e-01 -9.286310e-02  0.3168826796 -0.1011468404 -0.0676116304         13.08821         13.15607
